"","CSF1","CSF2","CSF3","WRF1","WRF2","WRF3"
"Opa1",32.9081581621979,36.9588087894787,28.8662394000121,31.5140829586715,30.7704854686124,45.2932069240635
"Opbp",196.451732059181,218.056971857924,244.332097778674,252.112663669372,217.444763978194,200.296626175303
"Optix",0,1.84794043947393,2.06187424285801,0.954972210868833,2.05136569790749,2.01303141884727
"Or10a",0,0,0,0,0,0
"Or13a",10.969386054066,4.61985109868483,0,4.77486105434416,3.07704854686124,4.02606283769454
"Or19a",0.997216914005997,0,0,0,3.07704854686124,3.0195471282709
"Or19b",18.9471213661139,2.7719106592109,9.27843409286104,9.54972210868833,4.10273139581499,9.05864138481271
"Or1a",22.9359890221379,13.8595532960545,16.4949939428641,21.0093886391143,18.4622912811674,16.1042513507781
"Or22a",0.997216914005997,1.84794043947393,3.09281136428701,0.954972210868833,3.07704854686124,5.03257854711817
"Or22b",2.99165074201799,0.923970219736966,9.27843409286104,5.729833265213,2.05136569790749,7.04560996596544
"Or22c",2.99165074201799,1.84794043947393,1.030937121429,0.954972210868833,0,0
"Or23a",0.997216914005997,1.84794043947393,1.030937121429,0.954972210868833,1.02568284895375,2.01303141884727
"Or24a",0,0,0,0,0,0
"Or2a",0,2.7719106592109,4.12374848571602,0,0,1.00651570942363
"Or30a",0,0,0,0,0,4.02606283769454
"Or33a",0,1.84794043947393,0,0,0,0
"Or33b",0,0.923970219736966,0,0,0,0
"Or33c",5.98330148403598,0,0,1.90994442173767,0,1.00651570942363
"Or35a",11.966602968072,3.69588087894787,9.27843409286104,3.81988884347533,2.05136569790749,2.01303141884727
"Or42a",1.99443382801199,3.69588087894787,0,0,1.02568284895375,3.0195471282709
"Or42b",16.9526875381019,17.5554341750024,13.4021825785771,2.8649166326065,5.12841424476873,6.0390942565418
"Or43a",4.98608457002998,4.61985109868483,4.12374848571602,1.90994442173767,0,0
"Or43b",33.9053750762039,19.4033746144763,43.2993591000182,24.8292774825897,24.6163883748899,30.195471282709
"Or45a",0.997216914005997,1.84794043947393,1.030937121429,0,0,0
"Or45b",0,0,0,0,0,0
"Or46a",0,0,0,0,0,0
"Or47a",6.98051839804198,0.923970219736966,1.030937121429,2.8649166326065,3.07704854686124,7.04560996596544
"Or47b",1.99443382801199,4.61985109868483,2.06187424285801,0.954972210868833,4.10273139581499,5.03257854711817
"Or49a",0,0.923970219736966,3.09281136428701,0,1.02568284895375,0
"Or49b",7.97773531204797,2.7719106592109,4.12374848571602,5.729833265213,4.10273139581499,2.01303141884727
"Or56a",0.997216914005997,5.5438213184218,4.12374848571602,0,1.02568284895375,0
"Or59a",1.99443382801199,0,0,0.954972210868833,0,1.00651570942363
"Or59b",13.961036796084,3.69588087894787,10.30937121429,9.54972210868833,2.05136569790749,8.05212567538907
"Or59c",0,1.84794043947393,2.06187424285801,0,3.07704854686124,1.00651570942363
"Or63a",0,0,0,0,0,0
"Or65a",0.997216914005997,2.7719106592109,1.030937121429,0,3.07704854686124,1.00651570942363
"Or65b",2.99165074201799,0,0,0,2.05136569790749,3.0195471282709
"Or65c",0,0,0,0,0,0
"Or67a",7.97773531204797,0,2.06187424285801,1.90994442173767,4.10273139581499,2.01303141884727
"Or67b",26.9248566781619,24.0232257131611,24.7424909142961,7.63977768695066,34.8732168644274,18.1172827696254
"Or67c",0,0,0,0,0,2.01303141884727
"Or67d",4.98608457002998,5.5438213184218,8.24749697143204,0,6.15409709372248,8.05212567538907
"Or69a",0,0.923970219736966,0,0,0,0
"Or71a",0,0,0,0,0,0
"Or74a",0,0.923970219736966,0,0,0,1.00651570942363
"Or7a",5.98330148403598,8.3157319776327,6.18562272857403,3.81988884347533,0,1.00651570942363
"Or82a",9.97216914005997,7.39176175789573,5.15468560714502,8.5947498978195,6.15409709372248,10.0651570942363
"Or83a",0,0,0,0,0,0
"Or83c",1.99443382801199,0,0,0,0,1.00651570942363
"Or85a",2.99165074201799,9.23970219736966,1.030937121429,0,7.17977994267623,2.01303141884727
"Or85b",3.98886765602399,3.69588087894787,2.06187424285801,1.90994442173767,3.07704854686124,2.01303141884727
"Or85c",0.997216914005997,3.69588087894787,0,1.90994442173767,5.12841424476873,1.00651570942363
"Or85d",0.997216914005997,5.5438213184218,0,2.8649166326065,10.2568284895375,2.01303141884727
"Or85e",0.997216914005997,2.7719106592109,1.030937121429,0.954972210868833,0,3.0195471282709
"Or85f",6.98051839804198,10.1636724171066,6.18562272857403,2.8649166326065,1.02568284895375,7.04560996596544
"Or88a",0,0,1.030937121429,0,0,0
"Or92a",19.9443382801199,18.4794043947393,11.3403083357191,4.77486105434416,5.12841424476873,14.0912199319309
"Or94a",0.997216914005997,0,1.030937121429,0,0,0
"Or94b",0,0,2.06187424285801,0,0,0
"Or98a",2.99165074201799,4.61985109868483,3.09281136428701,5.729833265213,1.02568284895375,0
"Or98b",0,0,0,0,0,0
"Or9a",2.99165074201799,0.923970219736966,5.15468560714502,1.90994442173767,6.15409709372248,3.0195471282709
"Orai",0.997216914005997,7.39176175789573,9.27843409286104,8.5947498978195,10.2568284895375,12.0781885130836
"Orc1",24.9304228501499,43.4266003276374,18.5568681857221,38.1988884347533,29.7448026196586,23.1498613167436
"Orc2",20.9415551941259,25.8711661526351,17.5259310642931,31.5140829586715,38.9759482602424,14.0912199319309
"Orc3",0,0,0,0,0,0
"Orc4",63.8218824963838,49.8943918657962,53.6087303143083,50.6135271760481,49.2327767497798,70.4560996596544
"Orc5",26.9248566781619,33.2629279105308,34.0209250071572,34.378999591278,35.8988997133811,33.2150184109799
"Orc6",15.9554706240959,16.6314639552654,6.18562272857403,16.2345275847702,16.4109255832599,12.0781885130836
"Orco",6.98051839804198,2.7719106592109,0,4.77486105434416,7.17977994267623,1.00651570942363
"Orcokinin",104.70777597063,97.9408432921185,118.557768964336,111.731748671653,93.3371392547909,63.4104896936889
"Orct",3.98886765602399,9.23970219736966,7.21655985000303,4.77486105434416,8.20546279162997,8.05212567538907
"Orct2",6.98051839804198,11.0876426368436,8.24749697143204,7.63977768695066,9.23114564058372,12.0781885130836
"Ork1",0,1.84794043947393,0,0.954972210868833,2.05136569790749,0
"Orp8",14.95825371009,42.5026301079005,40.2065477357312,40.108832856491,27.6934369217512,23.1498613167436
"Os-C",0,0,0,0,0,0
"Osbp",963.311538929793,1262.1433201607,920.626849436101,1057.1542374318,1131.32818239598,883.720792873951
"Oscillin",198.446165887193,195.881686584237,213.403984135804,252.112663669372,193.854058452258,339.195794075765
"Oseg1",0.997216914005997,0.923970219736966,0,0,0,0
"Oseg2",10.969386054066,25.8711661526351,19.5878053071511,25.7842496934585,17.4366084322137,13.0847042225072
"Oseg4",0,0,0,0,0,0
"Oseg5",66.8135332384018,38.8067492289526,81.4440325928914,27.6941941151962,24.6163883748899,28.1824398638617
"Oseg6",46.8691949582818,40.6546896684265,70.1037242571723,42.0187772782286,31.7961683175661,28.1824398638617
"Osi1",12.963819882078,13.8595532960545,19.5878053071511,5.729833265213,13.3338770363987,6.0390942565418
"Osi10a",0,0,1.030937121429,0,1.02568284895375,0
"Osi10b",0,0,0,0,0,0
"Osi11",0,0,0,0,0,0
"Osi12",6.98051839804198,4.61985109868483,5.15468560714502,3.81988884347533,1.02568284895375,4.02606283769454
"Osi13",3.98886765602399,3.69588087894787,13.4021825785771,3.81988884347533,0,2.01303141884727
"Osi14",47.8664118722878,4.61985109868483,25.7734280357251,10.5046943195572,2.05136569790749,38.2475969580981
"Osi15",2845.05985565911,469.376871626379,897.946232764663,2133.40791908097,110.773747687005,2852.46552050658
"Osi16",0.997216914005997,0,0,0,0,0
"Osi17",0,0,0,0,0,0
"Osi18",308.140026427853,49.8943918657962,235.053663685813,205.319025336799,15.3852427343062,450.919037821788
"Osi19",0,0,0,0,0,0
"Osi2",8.97495222605397,4.61985109868483,3.09281136428701,6.68480547608183,0,4.02606283769454
"Osi20",1447.95895913671,228.220644275031,830.935319871778,837.510628931966,60.515288088271,1807.70221412485
"Osi21",0,1.84794043947393,0,6.68480547608183,0,1.00651570942363
"Osi22",4.98608457002998,0.923970219736966,2.06187424285801,0,1.02568284895375,1.00651570942363
"Osi23",0.997216914005997,0,0,0,0,0
"Osi24",75.7884854644558,62.8299749421137,71.1346613786013,60.1632492847365,70.7721165778085,60.390942565418
"Osi3",0,1.84794043947393,0,0.954972210868833,0,1.00651570942363
"Osi4",0,0,0,0,0,0
"Osi5",0,0,0,0,0,0
"Osi6",0,0,0,0,0,0
"Osi7",3.98886765602399,12.9355830763175,24.7424909142961,10.5046943195572,0,14.0912199319309
"Osi8",15.9554706240959,8.3157319776327,10.30937121429,13.3696109521637,10.2568284895375,36.2345655392508
"Osi9",262.268048383577,279.039006360564,450.519522064475,168.075109112915,83.0803107652535,473.062383429108
"Ost48",800.765181946815,741.948086448784,577.324788000243,788.807046177656,778.493282355894,727.710857913287
"OstDelta",0,0,0,0,0,0
"Ostgamma",892.509138035367,940.601683692232,797.94533198605,843.240462197179,801.058305032876,1030.6720864498
"Ote",66.8135332384018,87.7771708750118,54.6396674357373,40.108832856491,57.4382395414098,46.2997226334872
"OtopLa",203.432250457223,127.507890323701,184.537744735792,254.977580301978,158.980841587831,219.420424654352
"OtopLb",14.95825371009,5.5438213184218,13.4021825785771,13.3696109521637,9.23114564058372,0
"OtopLc",0,0,0,0,0,0
"Oxp",4.98608457002998,1.84794043947393,7.21655985000303,7.63977768695066,9.23114564058372,8.05212567538907
"P32",2064.23901199241,1785.11046453182,1757.74779203645,1956.73806007024,1839.04934817407,1948.61441344416
"P58IPK",489.633504776944,452.745407671114,423.715156907321,467.936383325728,477.968207612446,439.847365018128
"P5CDh1",20.9415551941259,16.6314639552654,27.8353022785831,25.7842496934585,17.4366084322137,22.1433456073199
"P5CDh2",0,0,0,0,0,0
"P5CS",84.7634376905097,70.2217367000095,78.3512212286044,59.2082770738676,68.720750879901,47.3062383429108
"P5cr",372.959125838243,383.447641190841,303.095513700127,373.394134449714,360.014679982765,394.554158094064
"P5cr-2",0,0,0,0,0,0
"PAN2",0,0,0,0,0,0
"PAN3",39.8886765602399,44.3505705473744,39.1756106143022,30.5591107478026,38.9759482602424,33.2150184109799
"PAPLA1",1.99443382801199,5.5438213184218,8.24749697143204,1.90994442173767,3.07704854686124,8.05212567538907
"PCB",0,0,0,0,0,0
"PCID2",102.713342142618,99.7887837315924,67.0109128928853,67.8030269716871,98.4655534995597,112.729759455447
"PCNA",0,0,0,0,0,0
"PCNA2",86.7578715185217,56.362183403955,81.4440325928914,62.0731937064741,52.3098252966411,71.462615369078
"PDCD-5",358.000872128153,340.945011082941,396.910791750167,388.673689823615,456.428867784417,475.075414847955
"PDZ-GEF",110.691077454666,111.800396588173,90.7224666857524,92.6323044542768,94.3628221037447,129.840526515649
"PEK",34.9025919902099,48.0464514263223,43.2993591000182,67.8030269716871,48.2070939008261,17.1107670602018
"PGAP1",230.357107135385,245.776078450033,229.898978078668,164.255220269439,215.393398280287,249.615895937061
"PGAP2",166.535224639001,145.063324498704,135.0527629072,152.795553739013,121.030576176542,195.264047628185
"PGAP3",0,0,0,0,0,0
"PGAP5",0,0,0,0,0,0
"PGRP-LA",0,0,0,0.954972210868833,0,0
"PGRP-LB",15.9554706240959,12.9355830763175,13.4021825785771,34.378999591278,24.6163883748899,13.0847042225072
"PGRP-LC",4.98608457002998,0.923970219736966,0,2.8649166326065,4.10273139581499,0
"PGRP-LD",21.9387721081319,9.23970219736966,13.4021825785771,15.2795553739013,16.4109255832599,8.05212567538907
"PGRP-LE",2.99165074201799,8.3157319776327,3.09281136428701,5.729833265213,6.15409709372248,9.05864138481271
"PGRP-LF",10.969386054066,14.7835235157915,18.5568681857221,24.8292774825897,28.7191197707049,40.2606283769454
"PGRP-SA",7.97773531204797,1.84794043947393,4.12374848571602,6.68480547608183,4.10273139581499,6.0390942565418
"PGRP-SB1",44.8747611302699,26.795136372372,42.2684219785892,26.7392219043273,54.3611909945486,41.267144086369
"PGRP-SB2",0,0,0,0,0,0
"PGRP-SC1a",0,0,0,0,0,0
"PGRP-SC1b",0.997216914005997,0.923970219736966,1.030937121429,4.77486105434416,0,1.00651570942363
"PGRP-SC2",48.8636287862938,29.5670470315829,28.8662394000121,83.0825823455884,141.544233155617,110.7167280366
"PGRP-SD",83.7662207765037,67.4498260407986,76.2893469857464,112.686720882522,105.645333442236,141.918715028732
"PGS1",264.262482211589,219.904912297398,218.558669742949,281.716802206306,293.345294800772,330.137152690952
"PH4alphaEFB",788.798578978743,1033.92267588567,749.491287278887,692.354852879904,834.90583904835,596.863815688215
"PH4alphaMP",357.003655214147,369.588087894787,391.756106143022,234.923163873733,277.960052066465,298.935165698819
"PH4alphaNE1",8.97495222605397,23.0992554934242,15.4640568214351,10.5046943195572,6.15409709372248,7.04560996596544
"PH4alphaNE2",0,0,0,0,0,0
"PH4alphaNE3",0,0,2.06187424285801,0,0,0
"PH4alphaPV",5.98330148403598,3.69588087894787,2.06187424285801,0,1.02568284895375,1.00651570942363
"PH4alphaSG1",0.997216914005997,0.923970219736966,1.030937121429,0,0,2.01303141884727
"PH4alphaSG2",2.99165074201799,7.39176175789573,2.06187424285801,3.81988884347533,11.2825113384912,1.00651570942363
"PHDP",3.98886765602399,0.923970219736966,4.12374848571602,1.90994442173767,4.10273139581499,3.0195471282709
"PI31",0,0,0,0.954972210868833,1.02568284895375,1.00651570942363
"PICK1",4.98608457002998,0,0,4.77486105434416,0,2.01303141884727
"PIG-A",1.99443382801199,7.39176175789573,1.030937121429,8.5947498978195,4.10273139581499,7.04560996596544
"PIG-B",0,0,0,0,0,0
"PIG-C",0,0,0,0,0,0
"PIG-F",153.571404756923,153.379056476336,116.495894721478,131.786165099899,116.927844780727,131.853557934496
"PIG-G",125.649331164756,146.911264938178,136.083700028629,160.435331425964,170.263352926322,167.081607764323
"PIG-H",6.98051839804198,0,3.09281136428701,18.1444720065078,16.4109255832599,18.1172827696254
"PIG-K",210.412768855265,251.319899768455,173.197436400073,197.679247649848,214.367715431333,216.400877526081
"PIG-L",92.7411730025577,73.9176175789573,74.2274727428884,63.9831381282118,90.2600907079297,101.658086651787
"PIG-M",0,0,0,0,0,0
"PIG-N",33.9053750762039,49.8943918657962,54.6396674357373,40.108832856491,55.3868738435023,55.3583640182999
"PIG-O",371.961908924237,352.032653719784,355.673306893007,352.384745810599,417.452919524175,367.378233939626
"PIG-P",0,0,0,0,0,0
"PIG-Q",0,0,0,0,0,0
"PIG-S",127.643764992768,164.46669911318,119.588706085765,134.651081732505,108.722381989097,137.892652191038
"PIG-T",372.959125838243,389.915432729,359.797055378723,340.925079280173,416.427236675221,410.658409444843
"PIG-U",155.565838584936,195.881686584237,191.754304585795,190.039469962898,250.266615144714,266.726662997263
"PIG-V",0,0,0,0,0,0
"PIG-Wa",29.9165074201799,37.8827790092156,34.0209250071572,40.108832856491,54.3611909945486,40.2606283769454
"PIG-Wb",0,0.923970219736966,0,0,0,0
"PIG-X",0,0,0,0,0,0
"PIG-Z",0,0,0,0,0,0
"PIP4K",1.99443382801199,1.84794043947393,0,1.90994442173767,0,0
"PIP5K59B",18.9471213661139,11.0876426368436,11.3403083357191,4.77486105434416,10.2568284895375,5.03257854711817
"PIP82",887.523053465337,733.632354471151,876.296553214654,647.471158969069,481.045256159307,590.824721431673
"PK1-R",29.9165074201799,57.2861536236919,8.24749697143204,27.6941941151962,50.2584595987336,8.05212567538907
"PK2-R1",15.9554706240959,18.4794043947393,16.4949939428641,9.54972210868833,10.2568284895375,14.0912199319309
"PK2-R2",0,0,1.030937121429,0,0,0
"PKD",5.98330148403598,4.61985109868483,0,0,0,2.01303141884727
"PLCXD",30.9137243341859,64.6779153815877,31.9590507642992,46.7936383325728,44.1043625050111,22.1433456073199
"PMCA",190.468430575145,199.577567463185,226.806166714381,155.66047037162,174.366084322137,198.283594756456
"PMP34",0,0,0,0,0,0
"PNKP",119.66602968072,105.332605050014,115.464957600049,109.821804249916,89.234407858976,126.820979387378
"PNPase",0,0,0,0,0,0
"PNUTS",50.8580626143058,46.1985109868483,41.2374848571602,48.7035827543105,38.9759482602424,45.2932069240635
"POLDIP2",0.997216914005997,0,0,0.954972210868833,1.02568284895375,0
"POSH",225.371022565355,210.665210100028,239.177412171529,211.048858602012,220.521812525056,194.257531918761
"PPO1",18.9471213661139,13.8595532960545,4.12374848571602,56.3433604412611,64.618019484086,78.5082253350434
"PPO2",45.8719780442758,27.719106592109,43.2993591000182,42.0187772782286,25.6420712238437,47.3062383429108
"PPO3",8.97495222605397,7.39176175789573,7.21655985000303,4.77486105434416,7.17977994267623,10.0651570942363
"PPP1R15",2108.11655620868,2131.59929693318,2215.48387395093,2224.13027911351,2045.21160081377,2308.94703741782
"PPP4R2r",3.98886765602399,0,1.030937121429,2.8649166326065,0,3.0195471282709
"PPYR1",0,0,10.30937121429,0,0,2.01303141884727
"PQBP1",114.67994511069,126.583920103964,128.867140178626,142.290859419456,137.441501759802,131.853557934496
"PRAS40",656.168729415946,680.042081726407,692.789745600291,569.163437677824,636.949049200277,452.932069240635
"PRL-1",260.273614555565,258.711661526351,245.363034900103,290.311552104125,271.805954972743,201.303141884727
"PRY",0,0,4.12374848571602,2.8649166326065,0,0
"PSMG1",416.836670054507,438.885854375059,408.251100085886,463.161522271384,498.481864591521,557.609703020693
"PTP-ER",407.861717828453,471.224812065853,497.942629650209,493.720633019187,455.403184935463,436.827817889857
"PTPMT1",8.97495222605397,4.61985109868483,6.18562272857403,10.5046943195572,17.4366084322137,1.00651570942363
"PVRAP",151.576970928912,121.96406900528,188.661493221508,146.110748262931,115.902161931773,122.794916549683
"PXo",3.98886765602399,0,8.24749697143204,0,3.07704854686124,3.0195471282709
"Pa1",354.012004472129,302.138261853988,352.58049552872,411.593022884467,369.245825623349,417.704019410808
"Pabp2",59.8330148403598,42.5026301079005,45.3612333428762,80.217665712982,56.4125566924561,58.3779111465708
"Paf-AHalpha",0,0,0,0,0,0
"Paics",3.98886765602399,8.3157319776327,11.3403083357191,11.459666530426,15.3852427343062,13.0847042225072
"Paip1",0,0.923970219736966,1.030937121429,0,0,0
"Paip2",388.914596462339,485.084365361907,410.312974328744,1709.40025745521,1703.65921211217,1145.4148773241
"Pak",1.99443382801199,4.61985109868483,1.030937121429,2.8649166326065,0,1.00651570942363
